"id","mac","glasses","pet.type","favorite.color","prior.gpa","height","tutoring","passed"
410,FALSE,FALSE,"dog","green",3.27,64,FALSE,TRUE
411,TRUE,TRUE,"dog","blue",3.61,65,FALSE,FALSE
412,FALSE,FALSE,"none","blue",3.62,70,TRUE,FALSE
413,FALSE,TRUE,"none","blue",3.86,59,FALSE,TRUE
414,FALSE,FALSE,"dog","red",2.94,66,TRUE,FALSE
415,FALSE,TRUE,"dog","blue",3.48,63,FALSE,TRUE
416,FALSE,FALSE,"dog","blue",3.9,63,TRUE,TRUE
417,FALSE,TRUE,"dog","blue",3.27,65,TRUE,TRUE
418,FALSE,FALSE,"none","blue",2.96,67,FALSE,FALSE
419,TRUE,TRUE,"fish","blue",3.34,64,TRUE,TRUE
420,TRUE,FALSE,"none","blue",2.51,65,FALSE,FALSE
421,FALSE,FALSE,"none","orange",3.84,71,TRUE,TRUE
422,FALSE,TRUE,"dog","green",2.31,66,TRUE,TRUE
423,FALSE,FALSE,"cat","red",3.88,70,FALSE,TRUE
424,TRUE,FALSE,"none","green",1.97,66,TRUE,FALSE
425,FALSE,TRUE,"none","red",3.86,63,FALSE,TRUE
426,FALSE,TRUE,"none","orange",3.98,66,TRUE,TRUE
427,FALSE,FALSE,"dog","red",3.38,66,TRUE,TRUE
428,FALSE,FALSE,"none","red",3.6,73,TRUE,TRUE
429,FALSE,TRUE,"dog","red",3.52,69,FALSE,TRUE
430,FALSE,FALSE,"cat","red",3.06,67,FALSE,TRUE
431,FALSE,FALSE,"none","red",3.94,66,FALSE,TRUE
432,FALSE,FALSE,"none","blue",3.92,66,FALSE,TRUE
433,FALSE,FALSE,"dog","blue",3.54,57,FALSE,FALSE
434,FALSE,FALSE,"dog","red",2.85,65,TRUE,TRUE
435,FALSE,FALSE,"cat","blue",2.14,64,TRUE,FALSE
436,FALSE,TRUE,"cat","red",2.99,70,TRUE,TRUE
437,TRUE,FALSE,"none","red",2.96,70,TRUE,TRUE
438,FALSE,TRUE,"cat","red",3.85,65,TRUE,TRUE
439,FALSE,TRUE,"dog","blue",2.86,66,FALSE,FALSE
440,FALSE,FALSE,"dog","red",3.14,69,TRUE,TRUE
441,FALSE,TRUE,"dog","blue",3.95,65,FALSE,TRUE
442,TRUE,TRUE,"cat","orange",2.31,66,TRUE,TRUE
443,FALSE,FALSE,"dog","green",3.05,69,FALSE,FALSE
444,TRUE,FALSE,"none","blue",3.67,65,TRUE,TRUE
445,FALSE,FALSE,"dog","green",3.13,66,TRUE,FALSE
446,FALSE,TRUE,"cat","blue",3.93,66,TRUE,TRUE
447,FALSE,TRUE,"none","blue",3.49,64,FALSE,TRUE
448,FALSE,FALSE,"dog","red",3.14,69,TRUE,TRUE
449,TRUE,TRUE,"fish","red",3.4,62,TRUE,TRUE
450,FALSE,FALSE,"fish","orange",3.54,66,FALSE,TRUE
451,TRUE,FALSE,"none","blue",3.53,69,TRUE,FALSE
452,TRUE,FALSE,"dog","orange",3.45,60,FALSE,FALSE
453,FALSE,FALSE,"dog","green",2.48,61,TRUE,TRUE
454,FALSE,FALSE,"none","green",2.56,69,TRUE,FALSE
455,FALSE,FALSE,"cat","red",3.96,65,TRUE,TRUE
456,FALSE,FALSE,"none","red",3.1,62,TRUE,TRUE
457,FALSE,FALSE,"dog","red",3.54,65,FALSE,TRUE
458,FALSE,FALSE,"dog","blue",3.53,69,FALSE,TRUE
459,TRUE,FALSE,"fish","blue",3.57,66,FALSE,FALSE
460,FALSE,FALSE,"dog","orange",3.58,67,TRUE,TRUE
461,TRUE,TRUE,"none","blue",3.25,70,TRUE,TRUE
462,FALSE,FALSE,"none","blue",2.89,66,TRUE,TRUE
463,FALSE,FALSE,"none","blue",2.07,64,TRUE,FALSE
464,TRUE,FALSE,"none","red",3.32,70,TRUE,TRUE
465,FALSE,TRUE,"dog","green",3.08,63,FALSE,TRUE
466,FALSE,FALSE,"none","blue",3.83,65,TRUE,TRUE
467,TRUE,FALSE,"dog","blue",2.21,69,FALSE,FALSE
468,FALSE,TRUE,"dog","blue",3.62,64,TRUE,FALSE
469,FALSE,FALSE,"dog","blue",3.66,69,TRUE,TRUE
470,FALSE,FALSE,"dog","blue",3.9,68,TRUE,TRUE
471,FALSE,TRUE,"dog","red",4,64,TRUE,TRUE
472,FALSE,FALSE,"none","blue",3.83,71,TRUE,TRUE
473,FALSE,FALSE,"cat","blue",3.91,68,TRUE,TRUE
474,TRUE,FALSE,"dog","green",3.82,70,FALSE,TRUE
475,FALSE,FALSE,"none","blue",3.67,67,TRUE,TRUE
476,FALSE,FALSE,"none","orange",2.69,64,FALSE,FALSE
477,TRUE,FALSE,"none","green",3.59,64,FALSE,FALSE
478,FALSE,FALSE,"cat","green",3.72,63,FALSE,TRUE
479,FALSE,FALSE,"none","red",3.55,68,FALSE,TRUE
480,TRUE,FALSE,"dog","orange",3.68,63,TRUE,TRUE
481,FALSE,TRUE,"fish","green",3.87,65,TRUE,TRUE
482,FALSE,FALSE,"dog","blue",3.8,65,FALSE,TRUE
483,FALSE,TRUE,"cat","red",3.82,65,FALSE,TRUE
484,FALSE,FALSE,"dog","blue",3.51,64,FALSE,TRUE
485,FALSE,FALSE,"none","red",3.86,66,FALSE,TRUE
486,FALSE,FALSE,"none","blue",3.31,70,FALSE,TRUE
487,FALSE,TRUE,"dog","red",3.32,71,TRUE,TRUE
488,TRUE,FALSE,"cat","orange",3.75,68,TRUE,TRUE
489,FALSE,FALSE,"none","blue",3.87,63,FALSE,TRUE
490,FALSE,TRUE,"none","blue",3.75,64,FALSE,TRUE
491,TRUE,TRUE,"dog","red",3.42,60,TRUE,TRUE
492,FALSE,FALSE,"none","orange",3.25,65,TRUE,TRUE
493,FALSE,FALSE,"none","green",3.92,67,TRUE,TRUE
494,FALSE,TRUE,"none","blue",2.54,62,FALSE,TRUE
495,FALSE,FALSE,"dog","red",3.94,64,FALSE,TRUE
496,FALSE,FALSE,"none","blue",1.73,62,FALSE,FALSE
497,TRUE,FALSE,"dog","blue",2.67,66,TRUE,TRUE
498,TRUE,FALSE,"dog","green",3.54,67,FALSE,TRUE
499,FALSE,TRUE,"none","green",3.87,64,FALSE,TRUE
500,TRUE,TRUE,"dog","green",3.39,68,FALSE,TRUE
501,TRUE,TRUE,"dog","green",2.28,67,FALSE,FALSE
502,TRUE,TRUE,"cat","red",3.31,65,TRUE,FALSE
503,FALSE,FALSE,"none","blue",2.91,63,FALSE,TRUE
504,FALSE,TRUE,"cat","blue",3.9,69,TRUE,TRUE
505,FALSE,TRUE,"none","green",3.44,63,TRUE,TRUE
506,FALSE,TRUE,"none","blue",3.19,67,FALSE,TRUE
507,FALSE,TRUE,"none","orange",2.96,71,TRUE,FALSE
508,FALSE,TRUE,"fish","blue",3.92,64,TRUE,TRUE
509,FALSE,FALSE,"none","red",3.77,66,TRUE,TRUE
510,FALSE,FALSE,"dog","green",3.19,66,FALSE,TRUE
511,FALSE,TRUE,"none","green",2.18,71,TRUE,FALSE
512,FALSE,FALSE,"fish","green",3.72,69,TRUE,FALSE
513,FALSE,FALSE,"cat","red",3.09,69,TRUE,TRUE
514,TRUE,TRUE,"none","red",3.25,73,TRUE,TRUE
515,TRUE,TRUE,"dog","green",3.39,66,FALSE,TRUE
516,FALSE,FALSE,"dog","red",3.47,68,FALSE,FALSE
517,FALSE,TRUE,"none","blue",3.47,68,FALSE,TRUE
518,FALSE,FALSE,"dog","blue",3.94,62,FALSE,TRUE
519,FALSE,TRUE,"none","red",3.61,66,TRUE,TRUE
520,TRUE,FALSE,"dog","blue",3.15,67,TRUE,FALSE
521,FALSE,FALSE,"cat","green",3.08,66,TRUE,TRUE
522,FALSE,FALSE,"cat","blue",3.94,68,TRUE,TRUE
523,FALSE,TRUE,"dog","blue",1.81,67,TRUE,TRUE
524,TRUE,TRUE,"dog","blue",1.17,68,TRUE,FALSE
525,FALSE,FALSE,"cat","red",3.92,63,FALSE,TRUE
526,TRUE,FALSE,"none","red",3.97,65,TRUE,TRUE
527,TRUE,FALSE,"none","blue",3.7,68,FALSE,TRUE
528,TRUE,FALSE,"cat","red",1.87,64,TRUE,TRUE
529,TRUE,FALSE,"none","blue",3.72,65,TRUE,TRUE
530,FALSE,FALSE,"dog","red",3.83,67,FALSE,TRUE
531,TRUE,FALSE,"cat","blue",3.81,65,TRUE,TRUE
532,FALSE,FALSE,"dog","green",3.65,68,FALSE,TRUE
533,TRUE,FALSE,"dog","red",3.66,70,TRUE,TRUE
534,FALSE,FALSE,"cat","green",2.81,66,TRUE,FALSE
535,FALSE,FALSE,"dog","blue",3.81,62,FALSE,TRUE
536,FALSE,TRUE,"none","blue",3.86,68,FALSE,TRUE
537,TRUE,FALSE,"dog","red",3.81,66,TRUE,TRUE
538,FALSE,TRUE,"cat","red",3.94,67,FALSE,TRUE
539,FALSE,FALSE,"cat","orange",3.79,63,FALSE,TRUE
540,TRUE,FALSE,"none","red",3.82,69,FALSE,TRUE
541,FALSE,FALSE,"dog","blue",3.95,67,TRUE,TRUE
542,FALSE,TRUE,"dog","red",3.9,60,TRUE,TRUE
543,FALSE,FALSE,"dog","red",3.15,70,FALSE,TRUE
544,FALSE,TRUE,"dog","red",2.91,74,TRUE,TRUE
545,FALSE,FALSE,"none","blue",3.43,62,FALSE,TRUE
546,TRUE,TRUE,"none","blue",2.63,62,FALSE,TRUE
547,FALSE,FALSE,"dog","orange",2.91,66,TRUE,FALSE
548,FALSE,FALSE,"cat","green",3.95,59,FALSE,TRUE
549,TRUE,TRUE,"none","green",3.21,68,TRUE,TRUE
550,FALSE,FALSE,"none","blue",3.15,63,TRUE,TRUE
551,FALSE,FALSE,"dog","red",3.93,67,TRUE,FALSE
552,FALSE,TRUE,"dog","red",2.88,70,FALSE,FALSE
553,FALSE,FALSE,"dog","red",3.82,64,TRUE,TRUE
554,FALSE,FALSE,"cat","red",2.64,67,FALSE,FALSE
555,TRUE,FALSE,"none","blue",3.94,69,TRUE,TRUE
556,FALSE,TRUE,"none","red",2.79,66,TRUE,FALSE
557,FALSE,FALSE,"none","green",3.29,63,TRUE,TRUE
558,TRUE,TRUE,"none","blue",3.67,64,TRUE,TRUE
559,TRUE,TRUE,"none","green",3.96,66,TRUE,TRUE
560,TRUE,TRUE,"none","red",3.63,68,FALSE,TRUE
561,FALSE,FALSE,"dog","red",3.72,63,FALSE,TRUE
562,FALSE,TRUE,"dog","blue",3.4,66,TRUE,TRUE
563,FALSE,TRUE,"dog","blue",1.06,71,FALSE,FALSE
564,FALSE,FALSE,"dog","orange",3.96,70,FALSE,TRUE
565,FALSE,FALSE,"none","blue",4,62,TRUE,TRUE
566,TRUE,TRUE,"cat","blue",3.96,63,FALSE,TRUE
567,TRUE,FALSE,"none","green",3.91,65,FALSE,TRUE
568,FALSE,TRUE,"cat","blue",3.25,62,TRUE,TRUE
569,FALSE,FALSE,"dog","blue",3.99,65,TRUE,TRUE
570,FALSE,TRUE,"fish","green",3.67,64,TRUE,TRUE
571,TRUE,FALSE,"none","red",3.63,68,FALSE,TRUE
572,FALSE,FALSE,"fish","red",3.35,64,TRUE,TRUE
573,FALSE,FALSE,"none","blue",3.92,68,TRUE,TRUE
574,TRUE,FALSE,"cat","orange",2.92,61,FALSE,FALSE
575,FALSE,FALSE,"none","green",3.66,62,TRUE,TRUE
576,FALSE,FALSE,"none","red",3.66,70,FALSE,TRUE
577,TRUE,FALSE,"fish","red",3.42,67,TRUE,FALSE
578,FALSE,FALSE,"none","blue",3.25,65,FALSE,FALSE
579,FALSE,FALSE,"cat","blue",3.91,67,FALSE,TRUE
580,FALSE,TRUE,"none","blue",3.77,68,FALSE,TRUE
581,FALSE,TRUE,"none","red",3.61,63,TRUE,TRUE
582,TRUE,FALSE,"dog","green",3.71,67,TRUE,TRUE
583,TRUE,FALSE,"none","red",3.64,63,TRUE,FALSE
584,FALSE,FALSE,"none","green",3.16,66,TRUE,TRUE
585,FALSE,TRUE,"none","red",3.36,69,FALSE,TRUE
586,TRUE,TRUE,"dog","green",3.68,66,FALSE,TRUE
587,FALSE,TRUE,"cat","orange",3.13,67,FALSE,TRUE
588,FALSE,TRUE,"dog","red",3.88,64,FALSE,TRUE
589,FALSE,TRUE,"dog","green",2.89,70,TRUE,FALSE
590,FALSE,TRUE,"none","blue",3.64,65,TRUE,TRUE
591,FALSE,TRUE,"cat","blue",2.74,62,TRUE,FALSE
592,FALSE,FALSE,"dog","green",3.48,71,TRUE,TRUE
593,FALSE,TRUE,"dog","blue",2.72,69,FALSE,TRUE
594,FALSE,TRUE,"none","green",2.82,62,TRUE,TRUE
595,FALSE,TRUE,"cat","red",3.35,62,FALSE,FALSE
596,FALSE,FALSE,"cat","red",3.98,65,FALSE,TRUE
597,TRUE,FALSE,"dog","blue",3.58,65,TRUE,TRUE
598,TRUE,FALSE,"cat","green",3.49,69,FALSE,TRUE
599,FALSE,TRUE,"none","blue",3.76,63,FALSE,TRUE
600,FALSE,TRUE,"none","red",2.4,56,TRUE,TRUE
601,FALSE,TRUE,"dog","blue",3.61,68,TRUE,TRUE
602,TRUE,TRUE,"dog","green",3.52,65,TRUE,TRUE
603,FALSE,FALSE,"cat","red",3.32,70,TRUE,TRUE
604,FALSE,FALSE,"cat","green",3.33,64,FALSE,TRUE
605,FALSE,FALSE,"none","blue",3.94,62,FALSE,TRUE
606,FALSE,FALSE,"cat","blue",3.33,62,FALSE,TRUE
607,FALSE,FALSE,"cat","blue",3.41,64,FALSE,TRUE
608,FALSE,FALSE,"dog","blue",3.55,68,TRUE,TRUE
609,FALSE,FALSE,"none","blue",3.88,64,FALSE,TRUE
610,TRUE,FALSE,"none","blue",3.47,69,TRUE,TRUE
611,TRUE,FALSE,"none","green",3.83,66,TRUE,TRUE
612,FALSE,FALSE,"none","red",3.13,70,FALSE,FALSE
613,FALSE,TRUE,"none","blue",3.79,61,TRUE,TRUE
614,TRUE,FALSE,"none","green",3.88,65,TRUE,TRUE
615,FALSE,TRUE,"dog","blue",1.66,72,FALSE,TRUE
616,FALSE,FALSE,"none","red",3.06,65,FALSE,FALSE
617,TRUE,FALSE,"none","red",3.7,65,TRUE,TRUE
618,FALSE,TRUE,"none","blue",3.94,60,FALSE,TRUE
619,FALSE,FALSE,"cat","green",2.41,64,TRUE,TRUE
620,FALSE,FALSE,"none","green",3.52,68,FALSE,TRUE
621,FALSE,FALSE,"none","green",2.84,65,TRUE,FALSE
622,TRUE,FALSE,"dog","red",3.49,73,TRUE,FALSE
623,FALSE,FALSE,"none","red",3.56,68,TRUE,TRUE
624,FALSE,TRUE,"cat","blue",2.51,69,TRUE,TRUE
625,TRUE,FALSE,"none","red",3.23,61,FALSE,TRUE
626,FALSE,TRUE,"none","green",3.49,69,TRUE,TRUE
627,FALSE,TRUE,"cat","red",1.63,60,FALSE,FALSE
628,FALSE,TRUE,"cat","red",3.7,70,FALSE,TRUE
629,FALSE,TRUE,"dog","green",3.38,62,FALSE,TRUE
630,FALSE,FALSE,"dog","red",3.86,63,TRUE,TRUE
631,FALSE,FALSE,"dog","red",2.8,61,FALSE,TRUE
632,TRUE,TRUE,"none","blue",3.56,64,TRUE,TRUE
633,TRUE,TRUE,"dog","orange",3.66,64,TRUE,TRUE
634,FALSE,TRUE,"cat","green",3.92,64,FALSE,TRUE
635,FALSE,TRUE,"dog","green",3.59,67,TRUE,TRUE
636,FALSE,FALSE,"dog","blue",2.83,69,FALSE,TRUE
637,TRUE,FALSE,"dog","red",2.77,66,TRUE,TRUE
638,FALSE,FALSE,"dog","red",3.81,64,TRUE,TRUE
639,TRUE,FALSE,"fish","red",3.88,65,FALSE,TRUE
640,FALSE,FALSE,"none","blue",3.14,72,TRUE,TRUE
641,FALSE,FALSE,"fish","blue",3.46,67,FALSE,FALSE
642,FALSE,TRUE,"dog","green",3.96,67,TRUE,TRUE
643,FALSE,FALSE,"cat","red",3.97,66,FALSE,TRUE
644,FALSE,FALSE,"none","blue",3.63,68,FALSE,TRUE
645,FALSE,FALSE,"dog","green",3.89,65,FALSE,TRUE
646,FALSE,FALSE,"dog","blue",2.86,66,FALSE,TRUE
647,FALSE,TRUE,"cat","blue",3.9,67,TRUE,TRUE
648,FALSE,TRUE,"dog","green",2.58,67,TRUE,TRUE
649,FALSE,FALSE,"dog","red",2.93,69,TRUE,TRUE
650,FALSE,FALSE,"dog","blue",3.79,67,FALSE,TRUE
651,TRUE,FALSE,"cat","red",3.36,66,TRUE,TRUE
652,TRUE,FALSE,"none","green",3.57,66,TRUE,TRUE
653,FALSE,TRUE,"none","blue",2.31,71,FALSE,TRUE
654,FALSE,TRUE,"none","red",3.69,74,TRUE,TRUE
655,FALSE,TRUE,"cat","red",2.76,71,TRUE,FALSE
656,FALSE,TRUE,"none","red",3.88,65,TRUE,TRUE
657,FALSE,FALSE,"none","red",2.2,72,TRUE,FALSE
658,FALSE,FALSE,"dog","blue",2.2,66,FALSE,TRUE
659,TRUE,FALSE,"none","orange",3.04,63,FALSE,FALSE
660,FALSE,TRUE,"dog","blue",2.42,64,FALSE,TRUE
661,FALSE,FALSE,"dog","orange",3.79,70,TRUE,TRUE
662,TRUE,TRUE,"dog","blue",3.81,67,FALSE,FALSE
663,FALSE,FALSE,"none","blue",3.63,71,FALSE,TRUE
664,FALSE,FALSE,"none","orange",3.71,62,FALSE,TRUE
665,TRUE,FALSE,"fish","blue",2.93,64,FALSE,TRUE
666,FALSE,TRUE,"cat","blue",3.96,65,FALSE,TRUE
667,FALSE,TRUE,"dog","red",2.25,67,TRUE,FALSE
668,FALSE,TRUE,"dog","blue",3.66,64,TRUE,TRUE
669,FALSE,TRUE,"dog","blue",3.58,66,TRUE,TRUE
670,FALSE,TRUE,"dog","red",3.12,68,TRUE,TRUE
671,TRUE,TRUE,"dog","red",2.49,61,TRUE,TRUE
672,FALSE,TRUE,"none","red",3.69,64,TRUE,TRUE
673,TRUE,TRUE,"dog","orange",2.14,68,TRUE,FALSE
674,FALSE,TRUE,"none","blue",3.17,66,FALSE,TRUE
675,TRUE,FALSE,"cat","green",3.77,66,FALSE,FALSE
676,TRUE,FALSE,"none","orange",3.57,69,FALSE,TRUE
677,FALSE,TRUE,"dog","green",3.21,63,TRUE,TRUE
678,FALSE,FALSE,"none","blue",2.2,68,FALSE,FALSE
679,FALSE,FALSE,"dog","blue",3.7,67,TRUE,TRUE
680,FALSE,FALSE,"none","green",2.75,68,FALSE,TRUE
681,FALSE,TRUE,"dog","blue",1.96,66,FALSE,TRUE
682,TRUE,TRUE,"dog","blue",3.94,67,FALSE,TRUE
683,FALSE,FALSE,"dog","blue",3.87,63,FALSE,TRUE
684,FALSE,TRUE,"dog","green",3.04,64,TRUE,TRUE
685,TRUE,FALSE,"cat","blue",3.91,66,TRUE,TRUE
686,FALSE,TRUE,"dog","green",3.82,63,FALSE,TRUE
687,FALSE,TRUE,"dog","red",3.52,64,TRUE,TRUE
688,FALSE,FALSE,"none","red",3.54,68,TRUE,TRUE
689,FALSE,TRUE,"dog","blue",3.97,68,TRUE,TRUE
690,FALSE,FALSE,"none","blue",3.1,64,FALSE,TRUE
691,FALSE,TRUE,"none","red",3.84,68,TRUE,TRUE
692,FALSE,FALSE,"dog","blue",2.4,64,TRUE,FALSE
693,TRUE,FALSE,"none","red",3.99,69,FALSE,TRUE
694,TRUE,TRUE,"dog","red",3.15,64,TRUE,TRUE
695,FALSE,FALSE,"fish","green",3.31,67,TRUE,TRUE
696,FALSE,TRUE,"none","blue",2.91,58,FALSE,TRUE
697,TRUE,TRUE,"dog","blue",3.66,70,FALSE,TRUE
698,FALSE,FALSE,"none","blue",3.75,63,TRUE,TRUE
699,FALSE,TRUE,"dog","red",3.88,63,FALSE,TRUE
700,FALSE,TRUE,"cat","blue",3.13,61,FALSE,FALSE
701,FALSE,FALSE,"dog","blue",3.34,63,TRUE,TRUE
702,FALSE,FALSE,"dog","blue",2.6,65,TRUE,TRUE
703,TRUE,FALSE,"dog","red",2.93,66,FALSE,TRUE
704,FALSE,FALSE,"dog","red",3.16,67,TRUE,TRUE
705,FALSE,FALSE,"dog","blue",2.25,69,TRUE,FALSE
706,FALSE,FALSE,"cat","blue",1.23,75,FALSE,FALSE
707,FALSE,FALSE,"none","green",3.33,65,FALSE,FALSE
708,FALSE,TRUE,"none","red",3.55,61,FALSE,TRUE
709,TRUE,FALSE,"dog","green",3.75,67,TRUE,TRUE
710,FALSE,FALSE,"dog","orange",2.39,68,FALSE,FALSE
711,FALSE,TRUE,"none","blue",3.62,66,TRUE,TRUE
712,FALSE,TRUE,"cat","blue",2.96,64,FALSE,TRUE
713,TRUE,TRUE,"none","blue",3.71,65,FALSE,TRUE
714,FALSE,FALSE,"dog","green",3.45,66,FALSE,TRUE
715,FALSE,TRUE,"dog","red",3.31,76,TRUE,TRUE
716,FALSE,TRUE,"dog","blue",3.17,67,TRUE,TRUE
717,FALSE,TRUE,"dog","blue",3.61,69,TRUE,TRUE
718,FALSE,FALSE,"dog","red",3.93,69,TRUE,TRUE
719,TRUE,FALSE,"none","blue",3.87,68,TRUE,TRUE
720,FALSE,TRUE,"fish","blue",3.99,66,TRUE,TRUE
721,FALSE,FALSE,"fish","blue",2.59,67,FALSE,FALSE
722,FALSE,FALSE,"none","green",2.76,69,TRUE,FALSE
723,FALSE,FALSE,"none","orange",3.61,61,TRUE,TRUE
724,FALSE,TRUE,"cat","red",3.08,68,TRUE,TRUE
725,FALSE,FALSE,"dog","green",3.5,69,TRUE,TRUE
726,FALSE,FALSE,"dog","red",2.6,65,FALSE,FALSE
727,FALSE,TRUE,"dog","blue",3.28,73,TRUE,TRUE
728,FALSE,FALSE,"none","green",2.25,65,FALSE,TRUE
729,TRUE,FALSE,"cat","red",3.83,62,FALSE,TRUE
730,TRUE,TRUE,"dog","blue",3.92,61,TRUE,TRUE
731,FALSE,FALSE,"dog","blue",3.4,63,FALSE,FALSE
732,TRUE,TRUE,"none","blue",3.01,68,TRUE,TRUE
733,FALSE,FALSE,"none","green",2.46,66,FALSE,FALSE
734,TRUE,FALSE,"cat","blue",3.6,65,TRUE,TRUE
735,FALSE,FALSE,"dog","orange",3.9,64,FALSE,TRUE
736,TRUE,FALSE,"dog","green",3.27,70,TRUE,TRUE
737,FALSE,FALSE,"none","red",3.75,68,FALSE,TRUE
738,TRUE,FALSE,"dog","blue",1.76,64,TRUE,FALSE
739,FALSE,FALSE,"none","blue",3.75,74,FALSE,TRUE
740,TRUE,FALSE,"none","blue",2.31,61,TRUE,TRUE
741,FALSE,FALSE,"none","red",3.37,63,FALSE,TRUE
742,FALSE,FALSE,"none","green",3.81,69,TRUE,TRUE
743,FALSE,TRUE,"cat","blue",3.93,66,FALSE,TRUE
744,FALSE,FALSE,"cat","red",3.31,61,FALSE,TRUE
745,FALSE,FALSE,"none","green",3.25,67,TRUE,FALSE
746,TRUE,TRUE,"cat","red",3.8,66,FALSE,TRUE
747,FALSE,FALSE,"none","green",3.79,73,TRUE,TRUE
748,FALSE,FALSE,"none","blue",3.68,68,TRUE,TRUE
749,TRUE,FALSE,"none","blue",3.63,67,FALSE,TRUE
750,FALSE,FALSE,"dog","green",3.84,68,FALSE,TRUE
751,FALSE,FALSE,"none","red",2.26,65,TRUE,TRUE
752,FALSE,TRUE,"cat","red",3.83,67,FALSE,TRUE
753,FALSE,FALSE,"none","blue",2.78,67,FALSE,TRUE
754,FALSE,TRUE,"cat","blue",3.32,67,TRUE,TRUE
755,TRUE,FALSE,"dog","red",3.26,69,TRUE,TRUE
756,FALSE,TRUE,"dog","blue",3.52,68,TRUE,TRUE
757,TRUE,TRUE,"cat","blue",3.72,66,FALSE,FALSE
758,TRUE,FALSE,"none","red",3.45,64,FALSE,TRUE
759,FALSE,TRUE,"dog","red",2.65,71,TRUE,FALSE
760,FALSE,TRUE,"none","orange",3,67,FALSE,FALSE
761,TRUE,TRUE,"dog","blue",2.92,62,TRUE,TRUE
762,TRUE,TRUE,"cat","red",3.43,67,TRUE,TRUE
763,FALSE,TRUE,"cat","green",3.59,63,FALSE,TRUE
764,TRUE,FALSE,"cat","red",3.93,68,TRUE,TRUE
765,FALSE,FALSE,"dog","green",2.54,64,FALSE,TRUE
766,FALSE,FALSE,"dog","red",3.97,65,FALSE,TRUE
767,FALSE,TRUE,"none","green",3.88,62,FALSE,TRUE
768,FALSE,FALSE,"none","green",2.15,61,FALSE,FALSE
769,TRUE,TRUE,"dog","blue",3.26,68,FALSE,TRUE
770,FALSE,TRUE,"dog","red",3.66,66,TRUE,TRUE
771,FALSE,TRUE,"fish","green",3.42,67,TRUE,TRUE
772,FALSE,TRUE,"none","green",3.64,66,TRUE,TRUE
773,FALSE,FALSE,"none","green",3.72,67,FALSE,FALSE
774,FALSE,FALSE,"cat","red",3.93,64,TRUE,TRUE
775,FALSE,TRUE,"none","green",2.95,71,TRUE,TRUE
776,FALSE,FALSE,"dog","red",2.81,63,TRUE,FALSE
777,FALSE,FALSE,"none","blue",3.79,67,TRUE,TRUE
778,FALSE,TRUE,"cat","blue",3.59,58,TRUE,TRUE
779,FALSE,FALSE,"none","red",1.2,62,TRUE,FALSE
780,TRUE,FALSE,"none","green",3.29,65,TRUE,TRUE
781,TRUE,FALSE,"cat","blue",3.79,65,TRUE,TRUE
782,TRUE,FALSE,"none","red",3.71,62,TRUE,TRUE
783,TRUE,FALSE,"none","blue",3.79,69,FALSE,TRUE
784,TRUE,FALSE,"none","blue",3.81,71,TRUE,TRUE
785,TRUE,FALSE,"none","blue",2.58,63,TRUE,FALSE
786,TRUE,FALSE,"dog","blue",2.48,65,TRUE,TRUE
787,TRUE,FALSE,"cat","blue",3.91,64,FALSE,TRUE
788,FALSE,TRUE,"none","red",2.62,68,TRUE,TRUE
789,FALSE,FALSE,"dog","green",3,67,FALSE,FALSE
790,FALSE,FALSE,"dog","red",2.61,64,FALSE,TRUE
791,FALSE,FALSE,"fish","blue",1.95,65,FALSE,TRUE
792,FALSE,TRUE,"none","green",3.69,66,FALSE,FALSE
793,TRUE,FALSE,"none","blue",3.53,61,TRUE,TRUE
794,FALSE,FALSE,"dog","blue",3.27,68,FALSE,FALSE
795,FALSE,TRUE,"dog","blue",3.6,67,TRUE,TRUE
796,TRUE,FALSE,"dog","red",2.6,66,FALSE,TRUE
797,FALSE,FALSE,"dog","green",3.38,66,FALSE,TRUE
798,FALSE,TRUE,"dog","blue",2.89,64,TRUE,TRUE
799,FALSE,TRUE,"dog","blue",3.61,64,FALSE,TRUE
800,FALSE,FALSE,"dog","orange",3.7,64,FALSE,TRUE
801,FALSE,TRUE,"dog","green",3.36,65,FALSE,TRUE
802,TRUE,FALSE,"dog","green",3.91,64,FALSE,TRUE
803,TRUE,FALSE,"none","green",3.33,63,FALSE,TRUE
804,TRUE,TRUE,"none","red",3.87,67,FALSE,TRUE
805,FALSE,TRUE,"cat","orange",3.05,69,TRUE,TRUE
806,FALSE,FALSE,"dog","blue",2.83,62,TRUE,TRUE
807,FALSE,FALSE,"none","red",3.12,69,TRUE,TRUE
808,FALSE,FALSE,"dog","blue",2.98,66,FALSE,TRUE
809,FALSE,FALSE,"cat","blue",3.88,69,FALSE,TRUE
810,FALSE,TRUE,"dog","red",3.32,58,FALSE,TRUE
811,TRUE,FALSE,"dog","blue",2.85,67,TRUE,TRUE
812,TRUE,TRUE,"none","blue",3.22,71,TRUE,TRUE
813,FALSE,FALSE,"cat","blue",3.79,64,TRUE,TRUE
814,FALSE,FALSE,"dog","green",3.27,62,FALSE,TRUE
815,FALSE,FALSE,"none","blue",3.71,68,FALSE,FALSE
816,TRUE,FALSE,"cat","blue",2.57,68,FALSE,TRUE
817,FALSE,FALSE,"none","green",2.82,61,TRUE,FALSE
818,FALSE,TRUE,"dog","green",2.77,59,FALSE,FALSE
